,Angular Second Moment,Contrast,Correlation,Variance,Inverse Difference Moment,Sum Average,Sum Variance,Sum Entropy,Entropy,Difference Variance,Difference Entropy,Info Correlation 1,Info Correlation 2,Area,Eccentricity,Perimeter,Grade
0,0.6871004963989823,277.4624802920614,0.9307792241180202,2001.0585082816694,0.8459521168329209,39.82167440243565,7726.771552834615,1.9122270360956846,2.2516633192345497,0.0037136581288765326,1.481631077529586,-0.6198479210792709,0.9312770029819057,2204,0.7390431537684827,294.84062043356596,HG
1,0.6362486957394609,264.41126560128635,0.943300943548629,2327.802020391491,0.8229112243868465,47.295280965954625,9046.79681596468,2.228770386183108,2.647712023744341,0.003160309804435078,1.6573666162038083,-0.6217961314260361,0.9529163899452086,2124,0.7411334372315144,292.42640687119285,HG
2,0.5670727706425351,333.709968393595,0.9355879545652277,2586.3882207783486,0.7884005776433098,56.581870477615404,10011.842914719799,2.6275866575992897,3.186438936791084,0.0031934964414770985,1.912594909350492,-0.5814601013020576,0.9623358096862121,2017,0.7447700019594039,305.01219330881975,HG
3,0.5198462226974307,386.94326186576063,0.9306397136403846,2785.8978453605732,0.7640345593093797,63.44745481223793,10756.64811957653,2.9079374574927894,3.5455905135070362,0.003171994675596206,2.0603472150105464,-0.5610857322497455,0.9676946934349382,1943,0.7465896924319626,314.7045814642449,HG
4,0.4606074263287946,355.85176420983066,0.943035107572572,3119.528263558251,0.7287567591754364,73.96196421584975,12122.261290023176,3.286086803975939,4.049815548977214,0.002752153674268879,2.285531189515002,-0.5549626053841108,0.9772645687898189,1835,0.7531516270979689,324.7401153701776,HG
5,0.42455168811640565,359.9448051808463,0.9467672845353455,3376.4660232501415,0.7031907487106499,80.98667936819129,13145.919287819715,3.5697476419873073,4.401080609763975,0.002415714306139416,2.4866750828204998,-0.5651537701977415,0.9841164832859525,1767,0.7544675154347522,324.4974746830584,HG
6,0.3857795449178537,360.6514466410057,0.9483213084482058,3485.84761635903,0.6731290258649035,87.25690860368601,13582.739018795113,3.842789879331861,4.7980886880199,0.0021297800296807227,2.676375081694314,-0.5550410583028043,0.9872268803603029,1693,0.75760205935019,326.39696961967,HG
7,0.35698601391215373,363.3041442409211,0.9497123957494527,3608.893275840265,0.6576392115770129,92.76473496622857,14072.268959120134,4.06367181560923,5.0859339752431865,0.0020308575233125813,2.7672104312652084,-0.5481184136903662,0.9890738857640838,1634,0.7600080397347808,332.6040764008565,HG
8,0.3333944436966282,359.38701155482505,0.9514593190755807,3698.727858721358,0.6412767943575282,97.86325469812074,14435.524423330608,4.23351105701689,5.328194873882155,0.0019193789666863109,2.854995677353561,-0.5432955508522925,0.9904001102455455,1582,0.7612034281988271,333.05382386916233,HG
9,0.31042370585023216,355.8912542509878,0.9518554676972962,3693.1682921018955,0.6288816945244893,101.6926863663137,14416.781914156594,4.3831140582942245,5.522544735157513,0.0019016538522809209,2.9231297864633143,-0.5391639736193651,0.9913041058059927,1532,0.7650794022862761,333.77564927611036,HG
10,0.28572437265093276,350.71068730725835,0.9524740895226869,3687.4395551388984,0.6128073610128193,106.64949258391883,14399.047533248337,4.54076481308854,5.765003543555072,0.0018643494094173106,2.9797424007667628,-0.5267006089722771,0.9917136172837999,1475,0.7673581041297862,336.8111831820431,HG
11,0.27713890105028743,394.12865038316477,0.9472152881826875,3731.4470847671746,0.6075187727033734,109.16708462544321,14531.659688685533,4.581588196400426,5.822412532761136,0.0017581811023750947,2.9987955968878977,-0.5244830494112546,0.9917985692867253,1457,0.7710488536339711,341.0538238691624,HG
12,0.25393561133687115,415.6918476848892,0.9456042958714879,3819.5066164275104,0.5917297535557783,114.79762380761983,14862.334618025156,4.789590607315386,6.067530574322132,0.0015174352114519455,3.095892157060246,-0.5300296051655271,0.9935387277999831,1400,0.7762236733431725,335.2253967444162,HG
13,0.22756069795184686,446.2605613668511,0.9425829428254431,3885.250770318033,0.5708032456984554,120.53662528844067,15094.742519905281,5.041231032251171,6.400991616996382,0.001218806098188906,3.2329047037027383,-0.5304157604284134,0.9949285574431135,1334,0.7812172244613833,334.0538238691624,HG
14,0.2061369175457483,516.1007750509627,0.9338797277754889,3902.5818315894985,0.553636999797759,125.6953138867341,15094.226551307027,5.213794122247706,6.653288540631266,0.001236985500376817,3.3290682936416003,-0.5191989943570575,0.9951617881687804,1281,0.7800268772805937,337.7462120245875,HG
15,0.18506619908341737,477.76442817650207,0.9396502450010551,3958.876291563316,0.5272091478222318,131.63857283507488,15357.740738076769,5.4237423750673335,6.970023629143132,0.0011471519430138182,3.449901684848975,-0.5124688993601999,0.9957828931853794,1218,0.7791098997094854,325.81118318204307,HG
16,0.1772277823676773,435.26839003261983,0.94609064149891,4037.5260111143425,0.5099470570188798,135.986818022407,15714.835654424749,5.487868423025331,7.087674673396415,0.0011606942707196898,3.5129358853558843,-0.510499766468236,0.9960210709853385,1184,0.7771177135746692,306.2253967444162,HG
17,0.16938448665398825,448.2681451996774,0.9450118857918188,4076.80481401582,0.49837057612846236,138.5437407986114,15858.951110863603,5.597620492488421,7.234484665785955,0.0011243785931451234,3.5255413116844814,-0.5093259858072842,0.9963614456985384,1163,0.7747589528901927,308.2609306503489,HG
18,0.14721279297068052,517.7011365192786,0.9390382482842229,4247.5923338897255,0.4669156259327797,146.78318234918015,16472.66819903961,5.8825115153111796,7.628179801820452,0.0008606706742645708,3.7672674844383263,-0.5027887735762672,0.9969455876166853,1100,0.7711329323599574,322.5035713374682,HG
19,0.12809795181262593,508.1492429909757,0.9409126910595512,4302.488957860317,0.44196721692445395,153.73907480018747,16701.806588450294,6.113003318557936,7.919348053191774,0.0007137335008229833,3.88331546237942,-0.5148118339825447,0.9978830278365535,1029,0.7681457492694359,314.88225099390854,HG
20,0.12368491817700199,496.7563016268147,0.9411472846694374,4223.042297806469,0.4423137469149116,155.957365287372,16395.412889599065,6.1290409544686,7.982833100509548,0.0007162499558148901,3.8457966062537325,-0.5030487509530899,0.9976010698421123,1013,0.7578145630484004,322.5746391493337,HG
21,0.1079328817184616,489.86993804628685,0.9410880483414711,4161.150814108879,0.4282057118257485,161.49567361995292,16154.733318389219,6.286821521204779,8.176847152174254,0.0006963115639603266,3.915041499760128,-0.49967581905381997,0.9977844292670436,958,0.7468628730468929,321.16042558696057,HG
22,0.10548746910422285,475.0545787061519,0.9437670701642724,4227.91239081719,0.4240973229249535,164.2173022496071,16436.594984562613,6.309392082679887,8.222308756889422,0.0006694444973801415,3.9272674852222162,-0.5031951765641339,0.9979575813977756,947,0.7508918851514218,317.7462120245875,HG
23,0.10104391515914858,468.2770754217514,0.9456957112600137,4315.900013678021,0.4183341901090275,168.1109751951754,16795.322979290326,6.39960177807629,8.318409945284003,0.0006824630470427591,3.9313700368523596,-0.5063164648047116,0.9981510376841276,928,0.7566744248624989,313.9533188057741,HG
24,0.09210291903151419,475.1641906217544,0.944999151201594,4325.21293288624,0.40661356455566783,173.0659514228103,16825.687540923213,6.513562942119403,8.466237610596798,0.000673839141962327,3.954968606267405,-0.4980328602586859,0.9980997091286691,894,0.7545807144712785,310.4680374315355,HG
25,0.08901042494100182,490.66473786829357,0.9435072795181867,4348.376259167663,0.3963473875190778,175.71138572220883,16902.840298802363,6.545849583883736,8.5398850578518,0.000614784579050415,4.008272257768959,-0.4932446257467401,0.9980477602510178,883,0.7494259926658475,309.2609306503489,HG
26,0.08425452419736679,484.26945650311313,0.9447510188492626,4389.369670488872,0.3819112585960679,178.29447445292237,17073.209225452374,6.63428405203121,8.64747131146569,0.000568121942018387,4.067580936037226,-0.49386759016397086,0.9982064017505257,863,0.7501808145159686,313.81118318204307,HG
27,0.09206793402006666,495.9981571119632,0.9453257168191365,4540.992429277115,0.39551863523626435,176.86019447827624,17667.971559996506,6.550602290017434,8.532563557719376,0.0005893640322869224,4.021717697012271,-0.49941717008216857,0.9982419982817285,892,0.7659029727441543,310.9177848998413,HG
28,0.10003647512220612,583.4223702224181,0.938262538475374,4729.6389327533525,0.4111056109275455,176.69628968689022,18335.133360790995,6.449971957863288,8.360698386611645,0.000647221381159341,3.951611200441675,-0.49892364248280097,0.9980064111420713,927,0.7650069421467333,319.84671708797583,HG
29,0.11617245388159225,682.448645810493,0.9313693982890258,4975.438731980315,0.42938193388254475,173.54719210626047,19219.306282110774,6.250924938739637,8.091973896888085,0.0007066389253037851,3.895057924946924,-0.49899746540073875,0.9976284747698299,992,0.7717411014933189,331.3319984622144,HG
30,0.1390731139602136,661.1821604691456,0.9369077864459918,5242.761970060079,0.4596504212247476,171.28293367752747,20309.865719771173,5.950167886399525,7.721811105701065,0.0008370418429153074,3.742843737630233,-0.4911488510582022,0.9966176572931195,1068,0.767568847630844,324.0893577750951,HG
31,0.1631856336829787,700.3769740951545,0.9376622495964879,5620.150852226881,0.4835454904978982,169.35724419909457,21780.226434812368,5.63802341860345,7.34458702073929,0.000877490253335961,3.6743658306785822,-0.4861271902532056,0.9953753868410231,1147,0.7693273078489807,331.4680374315355,HG
32,0.1775335619757898,748.9303788469251,0.9377636192227179,6018.3251209135215,0.4989253563822062,169.68678473311138,23324.370104807163,5.4748299052027205,7.147993979082073,0.0009001666512388157,3.6800832773437193,-0.4805096377571006,0.994396373877806,1196,0.7743182048544169,349.3675323681471,HG
33,0.19394752457471878,731.9383574527178,0.9425483097303475,6370.935883786535,0.5100912711405177,169.619579280423,24751.805177693415,5.324888659136569,6.963488900745982,0.0009310725583264577,3.6254305412258145,-0.4839827005343873,0.9940122204654581,1237,0.7722125556001368,332.0893577750951,HG
34,0.20034923049768644,783.3833762961789,0.9413025314359375,6673.5466398722465,0.5127569178783734,170.31972203438133,25910.803183192817,5.322876394079328,6.899538924007508,0.0009678662932974467,3.633662264662745,-0.49380833057270374,0.9944873645936836,1259,0.7673469207316737,338.29646455628165,HG
35,0.21770616557052844,753.2862323580553,0.9448634837975123,6830.788591371387,0.5274553884174962,166.37800655467458,26569.868133127493,5.148972664684789,6.662481931254122,0.001018867261694823,3.533473582771725,-0.4993381264278467,0.9939285628670862,1309,0.7651051575481516,340.46803743153544,HG
36,0.2286299652811693,744.1800146300927,0.9456994396627433,6851.540968439287,0.538417028600338,163.06176331310797,26661.983859127053,5.063715943958096,6.527584148622914,0.0010663912400508122,3.5071576886443925,-0.5054940326290216,0.9938373282672012,1337,0.7573168401924047,343.29646455628165,HG
37,0.26168131439834474,727.467715525157,0.9474398052225916,6917.7044223537905,0.568649454515577,153.43236960208236,26943.349973890003,4.831166742140338,6.162460217602943,0.001210858504799503,3.349331941075125,-0.5242568521780255,0.9936260400367473,1420,0.7528723987035958,343.12489168102786,HG
38,0.2991442423492225,683.3274406059388,0.9495520991935908,6768.176323006394,0.6016332942355386,142.1396234133075,26389.377851419635,4.525151996911427,5.740477519466727,0.0013093634665386218,3.127816331554315,-0.5361803171780939,0.9924108301803938,1506,0.7502508508091603,335.6396103067893,HG
39,0.3275771779563244,681.0919197605135,0.9479826554912845,6541.939308282678,0.6218757581037935,132.7160705610229,25486.6653133702,4.335983268733401,5.448468118119137,0.0013779907469991047,3.019449561225814,-0.5436960254344039,0.9913097730892921,1570,0.7530980617828393,332.46803743153544,HG
40,0.361699054279215,628.2139758535909,0.9488864953771798,6139.719948561645,0.6488064396727302,121.36711398389953,23930.66581839299,4.069074113331927,5.094613005734308,0.0015545814991911198,2.848245685638916,-0.5602754570363643,0.9903772254304937,1641,0.752801037324297,328.22539674441623,HG
41,0.3956584494907549,603.7906189290798,0.947005568477892,5690.988158207147,0.674300616341984,110.60242876735634,22160.162013899517,3.8057797311754564,4.7341082446148555,0.0017948382186568834,2.6967276048787387,-0.5611682800811085,0.987291503972694,1710,0.7493527227621336,326.81118318204307,HG
42,0.45043903721492895,533.1592254035406,0.9480548484673749,5125.856267721361,0.7110457429309762,96.80792444926792,19970.265845481903,3.3531184553352933,4.186107252570072,0.0021925118369787748,2.43960657490524,-0.5555962128406919,0.9794920966014983,1813,0.744506590050165,316.3259018078045,HG
43,0.4943472001335884,489.8082917370686,0.9467989373713672,4597.192708168692,0.742052254603061,85.15574845330684,17898.962540937697,3.044832324494814,3.785469654298464,0.002519450931241148,2.244547313897412,-0.5662147303873488,0.9741918251597733,1893,0.741530029824582,314.32590180780454,HG
44,0.553320880164621,419.6528612825223,0.9484281589556748,4062.7255889657745,0.7831681291295528,72.79421319029991,15831.24949458057,2.6647311615172207,3.2620946491164813,0.0029685697440175723,1.9656298406172443,-0.5813364977928144,0.9645120997468004,1992,0.7390256929762066,303.49747468305833,HG
45,0.6095736272204106,392.8378172540508,0.9452353435100185,3580.4706417605053,0.8150732938476255,62.141948750453736,13929.044749787972,2.3157892427364883,2.7986095900556207,0.0033447570780871993,1.7352540252041404,-0.5921149921292392,0.950834882435658,2083,0.737729241476831,297.01219330881975,HG
46,0.6527692770202054,364.55720829947586,0.9415893668948881,3115.2687967674883,0.8344033279720313,53.43092194765719,12096.517978770476,2.1085259037664237,2.513990419212848,0.003428481018209718,1.5854223058835544,-0.6153230554237501,0.9445967614185439,2150,0.7377264143793424,292.42640687119285,HG
0,0.5492647835711285,766.4338031986988,0.8750607662876368,3061.7268067023897,0.7989485645008041,63.8166915153158,11480.47342361086,2.2883598263694656,2.8418523423813333,0.003914196070554581,1.691365587820406,-0.47579047968506016,0.9102255613429681,865,0.48524880255284947,191.52691193458116,HG
1,0.49014216739031513,840.7296235429654,0.8769474372218871,3411.084424614462,0.7700912651591366,74.29517399701817,12803.608074914882,2.609177268303982,3.2587722431242163,0.003478291725340702,1.8911573505122659,-0.4657385711967292,0.9271499375136585,823,0.5063583826822897,192.94112549695427,HG
2,0.4672069581470504,862.5934691820275,0.8771295651178272,3504.97930332749,0.7511268998712568,78.17553961100569,13157.323744127936,2.751832189855012,3.4491300304078174,0.0032702384671799214,1.9986812825286133,-0.4631507264508788,0.9341049303843757,806,0.5257995893424738,186.11269837220811,HG
3,0.4441568537614514,914.0816451782327,0.8727994444776374,3587.549877831658,0.7380279376686354,81.97553156343183,13436.117866148397,2.945044112345325,3.6926870781573267,0.0031723686092284204,2.127875116923589,-0.46497644044614383,0.9440696096391029,789,0.5515887665733187,185.1126983722081,HG
4,0.44356416631245854,870.4762977771754,0.8803974784179672,3634.1845665946075,0.7379160596316774,82.85169168473843,13666.261968601255,2.8888444095130863,3.6741993122269907,0.003206895258852861,2.116686092268592,-0.45759676849378894,0.9405321821404278,786,0.5516276357264037,179.07716446627535,HG
5,0.4457222598051451,897.594602195717,0.8783954535328372,3687.5059055325564,0.7341358198664991,82.98602178774736,13852.429019934507,2.9378340658077824,3.6854879992366296,0.003139376670569987,2.140249293861471,-0.4664098267219751,0.9446924085554712,788,0.5609466748353473,176.35533905932738,HG
6,0.4345351578994765,940.494153649363,0.8761296686265638,3791.568395675762,0.7195946585998472,85.598765332746,14225.779429053684,3.032765386393759,3.8142202238102385,0.0029834994518752322,2.229412024861849,-0.4626098665876923,0.9475981940495075,780,0.5434197597377528,178.698484809835,HG
7,0.42504583977279803,1040.6140311568174,0.8677247005046188,3927.8982267253446,0.712644476588146,88.22785477094064,14670.97887574456,3.0830796309660906,3.8875905101688994,0.0029637050639665886,2.263844066757565,-0.45398630360979153,0.9463696709014875,775,0.5257132939814663,184.5269119345812,HG
8,0.435497632818973,988.075743765248,0.8760486643868689,3980.702276047906,0.728389340594621,87.61430265654649,14934.733360426375,2.969306289005511,3.7656528602431782,0.0030368830916535795,2.1690323417717443,-0.45094257440016045,0.9412522756917526,781,0.5099382397377815,181.14823227814082,HG
9,0.4555207728523784,980.0482464760098,0.8757240041093244,3938.0669561047625,0.7460907663048018,84.26468682230957,14772.21957794304,2.8131627166382565,3.5268055659683304,0.0031341393241917414,2.051023468844814,-0.4536095280373129,0.9336798908510195,797,0.4743820189759866,182.90559159102156,HG
10,0.4973296220080935,953.4399566278125,0.8729952752091378,3747.3335948262493,0.7696979605472462,76.54563652073733,14035.89442267719,2.6093565266815753,3.2349335636769645,0.003421431334233442,1.891418810554537,-0.4589506968989817,0.9231257531686629,830,0.4142915127200871,192.94112549695427,HG
11,0.4413743270566398,1060.6985154343997,0.8601564214479617,3787.0492394339503,0.7402312580298138,83.53440676673895,14087.498442301403,3.047764299816894,3.7034337273741853,0.003165666825795965,2.087271856292692,-0.4846676374437519,0.9510515338873645,792,0.3564401361090173,210.8050865276332,HG
12,0.5869301650621644,872.4161557163186,0.860029169822426,3112.25583870273,0.8224256339951006,59.687728296963954,11576.607199094604,2.091572251130051,2.550808848126926,0.004107737178996566,1.545437174262502,-0.45340436847063376,0.8798269617958488,894,0.35471081095709583,196.42640687119285,HG
13,0.6647665093594648,845.2982062381403,0.8365051406187597,2580.1456056268275,0.8617991223026924,46.73261554621848,9475.28421626917,1.7058610539575918,2.024969999135532,0.0046223855410468945,1.2786927854437395,-0.4767683200872613,0.8463121435518275,946,0.3607771846075094,196.35533905932738,HG
14,0.7612080567643715,749.5256277107618,0.801071125090506,1879.4120448439076,0.89558789597931,32.201805197885605,6768.122551664868,1.276516430567622,1.4724585917540118,0.004997900970653528,1.0321755477280987,-0.49814616974155423,0.7881530082493164,1004,0.37302575712270203,189.1126983722081,HG
15,0.8478734346798013,755.3407516433994,0.6206266368276496,993.641821696278,0.9285939998155288,17.742022736513963,3219.2265351417136,0.8338252054238289,0.9329698054303935,0.0054603989581301655,0.7506840702019849,-0.42348198970002915,0.6261705260762293,1057,0.3991370755153369,201.29036790187178,HG
16,0.9506237717130934,259.0416724552724,0.5819283593421444,309.352810101169,0.9778027702329707,6.7270927927622655,978.3695679494035,0.27154383575482316,0.2983307205267529,0.006611762044892167,0.25539722807732185,-0.40139719636663035,0.3718416186300168,1101,0.40519427485392445,154.7634559672906,HG
17,0.901166685701313,447.4969080374085,0.6620895130084511,660.4684830219321,0.9571991297000341,12.25044558145839,2194.3770240503195,0.5370268129644448,0.5916112554247577,0.006220108862306056,0.464797884781536,-0.4607789611873888,0.5439832675033723,1079,0.38647916238909924,170.79898987322332,HG
18,0.8778311083657935,399.2113661391976,0.7760159195289023,889.493412527293,0.9483369687583165,16.00370866088371,3158.7622839699748,0.6650172043204873,0.7451610868702525,0.005980725710331879,0.5574257792127355,-0.5430117249917241,0.652313216088584,1064,0.37182544486268065,164.6274169979695,HG
19,0.7575254207085352,802.9545511148009,0.7375606433073492,1526.5383003826528,0.8915720602759175,28.422373949579832,5303.198650415811,1.3348500957297118,1.5081020982787663,0.0048985644560350875,1.0798674368056846,-0.4848251869713587,0.785417657097301,1009,0.3414699953299578,210.80508652763322,HG
20,0.7417649701450163,692.7747687381404,0.8030789668158097,1755.3332900098978,0.8857390315047604,32.560682942531855,6328.558391301451,1.3913370539885066,1.614021081144337,0.005135935278550767,1.123413165545829,-0.4942116665781886,0.8071769225359675,994,0.3291914594509895,197.59797974644664,HG
21,0.7005651508796845,782.8835850670913,0.8047345976512592,2001.5120250872008,0.865443040180228,37.92702671794524,7223.164515281711,1.5948852596545007,1.8689969459368763,0.004905096088469491,1.2702834880449976,-0.47206144879425566,0.8265805134079232,971,0.3132886974764164,205.29036790187183,HG
22,0.6073847281988509,1020.6351772160476,0.7918103577354392,2446.749160957369,0.826412037652952,49.545693700867446,8766.36146661343,2.152825793046769,2.4936691757421228,0.004305997409217463,1.6183716087727258,-0.4842417066774699,0.8915659596498048,918,0.36659997988117693,229.9827560572969,HG
23,0.5778765517115869,1042.6395398481973,0.7959918381643336,2551.4551277293203,0.8093234799479836,53.295218470452696,9163.180971069087,2.3694852190428275,2.755894988618934,0.003927894656208596,1.7357361945947438,-0.49491951476481294,0.9141474582860374,899,0.4103607745376362,230.63961030678928,HG
24,0.6004848842414456,957.9306006878558,0.800824870191833,2400.6630059121776,0.8267828330523226,49.884187364461916,8644.721422960854,2.20865739219193,2.5508672998533517,0.004207635390431726,1.5900437671808463,-0.5025822113404864,0.9041922555886378,912,0.4308107732809317,219.15432893255073,HG
25,0.5972272199375921,1120.611793084169,0.7761091584883837,2498.3514050271515,0.8195978287754149,50.640725806451606,8872.793827024436,2.2412493914677367,2.5838495234003576,0.003744535830582738,1.6680842985189492,-0.4894370404895897,0.9002759071368027,912,0.42686602387322015,221.32590180780454,HG
26,0.6224201608714519,1133.816650006777,0.7580472355891356,2339.0229480463695,0.8334205022971228,46.56453391840608,8222.275142178703,2.060138277712756,2.37414803108992,0.004123113903217684,1.5544328506030523,-0.46633255438559307,0.8726389000104384,930,0.42692018531559206,228.3259018078045,HG
27,0.6655072277750727,1139.8841765637708,0.7156719055221533,2000.8797371868636,0.8523884658296882,39.341337633843864,6863.634772183681,1.7763426913507165,2.0448454069985473,0.004401781680753928,1.4102706382439427,-0.4254632634017428,0.8158665045872973,959,0.44514123366748987,229.36143571373722,HG
28,0.7215257547838781,771.8100683620222,0.7751023665965084,1713.7232592272935,0.8838007159633563,33.46506929384657,6083.082968547152,1.4030276405927822,1.6467062605271705,0.004885094066525795,1.1025148551887103,-0.43242361466673945,0.7714461948153324,984,0.48776210749744264,195.25483399593907,HG
29,0.7191689002084202,674.3273744578477,0.8101709167035114,1772.9064594747692,0.8828975964708687,34.6246022804283,6417.298463441228,1.3750592066716725,1.645759007034657,0.0054673448725525015,1.0760896691243627,-0.42788922621662234,0.7677513762136803,978,0.5190459030703599,188.97665940288704,HG
30,0.7231252299875518,551.119109599485,0.8476636123239144,1805.1377953402239,0.8873869444213999,35.1395038458932,6669.432071761412,1.3610327607470396,1.6253726836612128,0.005416255811273559,1.0469483930546755,-0.4586505339600273,0.7860318417319012,976,0.53865136411337,174.6629509039023,HG
